molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3915296,CCCOc1ccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C)cc1,702.0
CHEMBL3978680,Cc1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(CC(C)C)cc1,346.0
CHEMBL3907970,CCCc1ccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C)cc1,441.0
CHEMBL3960449,Cc1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(OC(C)C)cc1,181.0
CHEMBL3679691,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4cnc(-c5ccncc5)s4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,72.6
CHEMBL3679692,CC1CCC(Cc2nnc(Cc3cc(C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)s2)CC1,460.0
CHEMBL3679693,CC(Cc1nnc(Cc2cc(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)s1)c1ccccc1,548.0
CHEMBL3679694,OC[C@H]1OC(c2ccc(Cl)c(Cc3nnc(/C=C/c4ccccc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,730.0
CHEMBL3679695,OC[C@H]1OC(c2cccc(Cc3nnc(-c4ccccc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1420.0
CHEMBL3679696,OC[C@H]1OC(c2cccc(Cc3nnc(-c4cccnc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1230.0
CHEMBL3679697,COC(=O)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)nn1,201.0
CHEMBL3679698,CCCCCCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)nn1,50.5
CHEMBL3679699,Cc1cc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)n[nH]c1=O,618.0
CHEMBL3679700,Cc1ccc2nc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)nnc2c1,532.0
CHEMBL3679701,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc4ccccc4n3)c2)[C@H](O)[C@@H](O)[C@@H]1O,491.0
CHEMBL3679702,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nccnn3)c2)[C@H](O)[C@@H](O)[C@@H]1O,261.0
CHEMBL3679703,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nncc(-c4ccccc4)n3)c2)[C@H](O)[C@@H](O)[C@@H]1O,402.0
CHEMBL3679704,CC(=O)c1cnc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)nn1,24.9
CHEMBL3679705,OC[C@H]1O[C@@H](c2cc(Cc3nnc(-c4ccco4)s3)cc3ccccc23)[C@H](O)[C@@H](O)[C@@H]1O,88.9
CHEMBL3639785,COc1c(Cc2nnc(-c3ccco3)s2)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12,10.7
CHEMBL3679706,OC[C@H]1O[C@@H](c2cc(Cc3nnc(-c4ccco4)s3)c(O)c3ccccc23)[C@H](O)[C@@H](O)[C@@H]1O,24.8
CHEMBL3679707,OC[C@H]1O[C@@H](c2cc(Cc3nnc(-c4ccco4)s3)c3ccccc3c2)[C@H](O)[C@@H](O)[C@@H]1O,323.0
CHEMBL3679708,OC[C@H]1O[C@@H](c2cc(Cc3nnc(-c4ccco4)s3)c(Cl)cc2Cl)[C@H](O)[C@@H](O)[C@@H]1O,17.6
CHEMBL3679709,COc1cc(Cl)c(Cc2nnc(-c3ccco3)s2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,5.55
CHEMBL3527603,OC[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(O)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O,2.6
CHEMBL3656341,CCOc1ccc(Cc2cc([C@]34OC[C@](COC(C)=O)(O3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)ccc2Cl)cc1,1090.0
CHEMBL3639552,CCOc1ccc(Cc2cc([C@]34OC[C@](COC(C)=O)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,5.0
CHEMBL3953991,CCOC(=O)OC[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(OCC)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O,45.9
CHEMBL3656343,CCOc1ccc(Cc2cc([C@]34OC[C@](CF)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,4.0
CHEMBL3681855,CCOc1ccc(Cc2cc3c(cc2Cl)OC[C@H]2C[C@H]2COC[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@@H]2O)cc1,2.3
CHEMBL3681856,CCOc1ccc(Cc2cc3c(cc2Cl)OC[C@@H]2C[C@@H]2COC[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@@H]2O)cc1,14.0
CHEMBL3672743,Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)sc1Cc1ccc(F)cc1,10000.0
CHEMBL3932029,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Br)CCC3)cc1,1.15
CHEMBL3703786,CCOc1ccc(Cc2cc3c(c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2)CCC3)cc1,9.0
CHEMBL3972146,CCOc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Br)CCC3)cc1,0.738
CHEMBL3978805,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Br)CCC3)cc1,0.661
CHEMBL3911924,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCC3)cc1,0.681
CHEMBL3703790,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2F)CCC3)cc1,2.03
CHEMBL3902913,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2C)CCC3)cc1,0.793
CHEMBL3937224,CCOc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCC3)cc1,0.551
CHEMBL3986424,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCO3)cc1,0.884
CHEMBL3703794,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,1.28
CHEMBL3944329,CCOc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCCO3)cc1,1.55
CHEMBL3703796,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,1.27
CHEMBL3952173,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCCO3)cc1,0.978
CHEMBL3977952,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCCO3)cc1,0.845
CHEMBL3703799,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.53
CHEMBL3703800,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.715
CHEMBL3958617,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCO3)cc1,1.72
CHEMBL3963308,CCOc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCO3)cc1,0.833
CHEMBL3964753,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCCC3)cc1,0.753
CHEMBL3703804,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.52
CHEMBL3703805,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4ncccc4c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.85
CHEMBL3703806,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4nccnc4c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,8.63
CHEMBL3703807,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,4.38
CHEMBL3703808,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCCO2,9.62
CHEMBL3703809,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4sccc4c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.865
CHEMBL3703810,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CCS4)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.16
CHEMBL3703811,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(cnn4Cc4ccccc4)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.39
CHEMBL3703812,Cn1ccc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc21,2.98
CHEMBL3703813,Cn1ncc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc21,1.72
CHEMBL3703814,Cn1cc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc2n1,2.31
CHEMBL3703815,CCn1ncc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc21,1.58
CHEMBL3703816,CCn1cc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc2n1,1.76
CHEMBL3703817,CC(C)n1ncc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc21,1.76
CHEMBL3703818,CC(C)n1cc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc2n1,4.44
CHEMBL3703819,COc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)OCCO3)c1Cl,2.68
CHEMBL3703820,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)c3c2OCCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.65
CHEMBL3703821,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.37
CHEMBL3703822,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3sccc3c2Cl)cc1,275.0
CHEMBL3703823,OC[C@H]1S[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,4.17
CHEMBL3703824,COc1cc(Cl)c(Cc2ccc3c(c2)OCCO3)cc1[C@@H]1S[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.62
CHEMBL3703825,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.23
CHEMBL3703826,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,1.64
CHEMBL3703827,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2,2.02
CHEMBL3703828,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.58
CHEMBL3703829,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CCC4)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.15
CHEMBL3703830,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CCCC4)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.99
CHEMBL3703831,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CCCS4)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.35
CHEMBL3703832,CC1(C)COc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc2O1,5.78
CHEMBL3703833,CC1Cc2cc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)ccc2O1,7.62
CHEMBL3703834,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)SCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.67
CHEMBL3703835,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)COCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,9.47
CHEMBL3703836,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OC=CO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.788
CHEMBL3703837,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)SCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.75
CHEMBL3703838,O=S1(=O)CCOc2ccc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)cc21,78.5
CHEMBL3703839,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3ccccc3)c2C)cc1,9.63
CHEMBL3703840,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3ccccc3)c2C)cc1,3.84
CHEMBL3703841,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3ccc(F)cc3)c2C)cc1,93.3
CHEMBL3703842,Cc1c(Cc2ccc3c(c2)OCCO3)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1-c1ccccc1,5.3
CHEMBL3703843,Cc1c(Br)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2,1.82
CHEMBL3703844,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3ccccc3Cl)c2C)cc1,15.4
CHEMBL3703845,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3cccc(C#N)c3)c2C)cc1,38.9
CHEMBL3703846,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3ccsc3)c2C)cc1,2.55
CHEMBL3703847,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3cccs3)c2C)cc1,3.73
CHEMBL3703848,CS[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.629
CHEMBL3703849,CO[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,8.65
CHEMBL3703850,COC1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,16.8
CHEMBL3703851,CO[C@@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,53.9
CHEMBL3703852,COc1cc(Cl)c(Cc2ccc3c(c2)OCCO3)cc1[C@@H]1O[C@H](SC)[C@@H](O)[C@H](O)[C@H]1O,0.628
CHEMBL3703853,COc1cc(Cl)c(Cc2ccc3c(c2)OCCO3)cc1[C@@H]1O[C@H](OC)[C@@H](O)[C@H](O)[C@H]1O,18.5
CHEMBL3703854,COc1ccc(Cc2cc([C@@H]3O[C@H](OC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCC3)cc1,3.83
CHEMBL3703855,CS[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,0.454
CHEMBL3703856,CCc1ccc(C2OCc3ccc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc32)cc1,56.2
CHEMBL3703857,CSc1ccc(C2OCc3ccc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc32)cc1,75.7
CHEMBL3703858,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.82
CHEMBL3962288,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCCO3)cc1,2.0
CHEMBL3914534,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCCO3)cc1,0.923
CHEMBL3703861,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)c3c2CCC3)[C@H](O)[C@@H](O)[C@@H]1O,0.616
CHEMBL3640027,Cc1c(Cc2ccc3c(c2)OCCO3)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1CCC2,0.86
CHEMBL3703862,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(C(F)F)c3c2CCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.26
CHEMBL3703863,CCOc1ccc(Cc2cc([C@@H]3O[C@H](OC)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2Cl)cc1,29.1
CHEMBL3703864,C=CCOc1cc(Cl)c(Cc2ccc(OC)cc2)cc1[C@@H]1O[C@H](SC)[C@@H](O)[C@H](O)[C@H]1O,0.504
CHEMBL3703865,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2Cl)cc1,0.783
CHEMBL3703866,CCOc1ccc(Cc2cc([C@@H]3O[C@H](S(C)(=O)=O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2Cl)cc1,7.44
CHEMBL3703867,COc1cc([C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)OCCO3)c1Cl,0.551
CHEMBL3703868,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)cc(OC)c2Cl)cc1,0.308
CHEMBL3703869,C=CCOc1cc(Cl)c(Cc2ccc(OC)cc2)cc1[C@@H]1O[C@H](OC)[C@@H](O)[C@H](O)[C@H]1O,7.06
CHEMBL3703870,CN(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.475
CHEMBL3703871,C=Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.742
CHEMBL3703872,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCC3)[C@H](O)[C@@H](O)[C@@H]1O,0.678
CHEMBL3703873,C=Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,1.38
CHEMBL3893601,OC[C@@H]1O[C@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCC3)[C@@H](O)[C@H](O)[C@H]1O,1.09
CHEMBL3920248,OC[C@@H]1O[C@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCCC3)[C@@H](O)[C@H](O)[C@H]1O,0.851
CHEMBL3703876,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C(F)(F)F)cc3)c(Cl)c3c2OCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.97
CHEMBL3703877,OC[C@H]1O[C@@H](c2cc(Cc3ccc(Cl)cc3)c(Cl)c3c2OCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.82
CHEMBL3703878,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C(F)(F)F)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.25
CHEMBL3703879,CCOc1ccc(Cc2cc([C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.728
CHEMBL3703880,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CF)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,3.21
CHEMBL3703881,CCOc1ccc(Cc2cc([C@@H]3O[C@H](C(C)O)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.35
CHEMBL3703882,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCC3)cc1,1.28
CHEMBL3703883,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OC(C)C3)cc1,1.78
CHEMBL3703884,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,1.02
CHEMBL3703885,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,0.706
CHEMBL3703886,CC1Cc2c(Cl)c(Cc3ccc(C4CC4)cc3)cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O1,1.11
CHEMBL3703887,CCCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,0.885
CHEMBL3703888,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OC(C)C3)cc1,1.65
CHEMBL3703889,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OC(C)C3)cc1,0.835
CHEMBL3703890,C=Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OC(C)C3)cc1,1.0
CHEMBL3703891,CC1Cc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(Cc3ccc(C4CC4)cc3)c(Cl)c2O1,1.13
CHEMBL3703892,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.808
CHEMBL3703893,CNc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,1.34
CHEMBL3703894,CNc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,2.82
CHEMBL3703895,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)S3)cc1,1.09
CHEMBL3703896,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)S3)cc1,1.03
CHEMBL3939744,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CC(C)S3)cc1,0.976
CHEMBL3925359,CCOc1ccc(Cc2cc([C@H]3O[C@@H](SC)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CC(C)O3)cc1,0.685
CHEMBL3703899,CCOc1ccc(Cc2cc([C@@H]3O[C@H](S(C)(=O)=O)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,3.45
CHEMBL3703900,CCOc1ccc(Cc2cc([C@@H]3O[C@H]([S+](C)[O-])[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,5.4
CHEMBL3703901,CC1Cc2c(Cl)c(Cc3ccc(C(C)C)cc3)cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O1,1.8
CHEMBL3703902,CC1Cc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(Cc3ccc(C(C)C)cc3)c(Cl)c2O1,1.44
CHEMBL3703903,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3C)cc1,0.721
CHEMBL3703904,CSc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,1.01
CHEMBL3894077,OC[C@@H]1O[C@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCCO3)[C@@H](O)[C@H](O)[C@H]1O,0.881
CHEMBL3968501,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCCC3)cc1,2.09
CHEMBL3703907,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCC3)cc1,1.28
CHEMBL3941422,OC[C@@H]1O[C@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCO3)[C@@H](O)[C@H](O)[C@H]1O,0.366
CHEMBL3703909,CC(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,0.872
CHEMBL3703910,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,1.08
